L'a/chicken/vietnam/ncvd-279/2009_CLADE2.3.4.3',N264,D0.005868
I32,J144,KP0.106393023255
I32,J152,KP0.32617937791
I32,J154,KP0.582934309737
I32,J156,KP0.32617937791
I32,J159,KP0.161389482064
I32,J160,KP0.108111398511
I32,J162,KP0.582934309737
I32,J166,KP0.582934309737
I32,J167,KP0.582934309737
I32,J168,KP0.582934309737
I32,J169,KP0.242261503034
I32,J170,KP0.109081222448
I32,J180,KP0.582934309737
I32,J182,KP0.103633318754
I32,J185,KP0.104855443453
I32,J186,KP0.110849464866
I32,J187,KP0.161389482064
I32,J188,KP0.112353080386
I32,J189,KP0.114607687854
I32,J190,KP0.138993883993
I32,J192,KP0.242261503034
I32,J193,KP0.161389482064
I32,J194,KP0.140661918182
I32,J195,KP0.32617937791
I32,J196,KP0.116093970257
I32,J197,KP0.313593323424
I32,J198,KP0.155376740177
I32,J200,KP0.582934309737
I32,J201,KP0.582934309737
I32,J202,KP0.582934309737
I32,J203,KP0.582934309737
I32,J204,KP0.242261503034
I32,J206,KP0.582934309737
I32,J208,KP0.119847595718
I32,J210,KP0.492776887384
I32,J212,KP0.168452153744
I32,J222,KP0.582934309737
I32,J226,KP0.124864039371
I32,J228,KP0.582934309737
I32,J230,KP0.186697060931
I32,J234,KP0.13179726279
I32,J238,KP0.189976351479
I32,J240,KP0.141797190921
I32,J241,KP0.228040968094
I32,J242,KP0.228040968094
I32,J244,KP0.157047666249
I32,J246,KP0.242261503034
I32,J248,KP0.32617937791
I32,J249,KP0.582934309737
I32,J250,KP0.228040968094
I32,J252,KP0.582934309737
I32,J254,KP0.582934309737
I32,J258,KP0.32617937791
I32,J264,KP0.582934309737
I36,J37,KP0.309206816253
I36,J38,KP0.644442913577
I36,J40,KP0.688997631871
I36,J48,KP0.999134357736
I36,J50,KP0.0575078929668
I36,J51,KP0.688997631871
I36,J52,KP0.594368785321
I36,J57,KP0.688997631871
I36,J58,KP0.688997631871
I36,J61,KP0.242261503034
I36,J62,KP0.637669860707
I36,J69,KP0.00726515869073
I36,J70,KP0.736512144623
I36,J72,KP0.00924296871167
I36,J73,KP0.841313050545
I36,J74,KP0.22137867163
I36,J76,KP0.0123806736315
I36,J77,KP0.208984830575
I36,J78,KP0.637123396348
I36,J80,KP0.209095362936
I36,J81,KP0.101358422743
I36,J82,KP0.0562447823709
I36,J84,KP0.32617937791
I36,J85,KP0.0214793455391
I36,J86,KP0.139198602815
I36,J87,KP0.0124801545954
I36,J88,KP0.24212072372
I36,J90,KP0.208984830575
I36,J92,KP0.0456629670088
I36,J95,KP0.492776887384
I36,J96,KP0.208984830575
I36,J97,KP0.0575078929668
I36,J98,KP0.0410965701247
I36,J99,KP0.688997631871
I36,J100,KP0.0575078929668
I36,J101,KP0.599871182247
I36,J102,KP0.160507916286
I36,J104,KP0.32617937791
I36,J105,KP0.492776887384
I36,J106,KP0.208984830575
I36,J110,KP0.32617937791
I36,J112,KP0.208984830575
I36,J113,KP0.208984830575
I36,J114,KP0.0214793455391
I36,J117,KP0.242261503034
I36,J118,KP0.32617937791
I36,J120,KP0.793160618372
I36,J122,KP0.164177282324
I36,J128,KP0.492776887384
I36,J132,KP0.32617937791
I36,J134,KP0.492776887384
I36,J136,KP0.0575078929668
I36,J141,KP0.334437123218
I36,J142,KP0.998179000263
I36,J143,KP0.688997631871
I36,J144,KP0.106624328187
I36,J152,KP0.208984830575
I36,J154,KP0.688997631871
I36,J156,KP0.876940825611
I36,J159,KP0.964241368831
I36,J160,KP0.0473800285994
I36,J162,KP0.688997631871
I36,J166,KP0.688997631871
I36,J167,KP0.871589395986
I36,J168,KP0.688997631871
I36,J169,KP0.208984830575
I36,J170,KP0.0637673394756
I36,J180,KP0.688997631871
I36,J182,KP0.0625085394872
I36,J185,KP0.0280341013717
I36,J186,KP0.104206598369
I36,J187,KP0.0575078929668
I36,J188,KP0.387931452443
I36,J189,KP0.604241232708
I36,J190,KP0.00436067791987
I36,J192,KP0.208984830575
I36,J193,KP0.917665764147
I36,J194,KP0.542687259836
I36,J195,KP0.208984830575
I36,J196,KP0.353561571956
I36,J197,KP0.0711643284856
I36,J198,KP0.0060965702823
I36,J200,KP0.688997631871
I36,J201,KP0.871589395986
I36,J202,KP0.688997631871
I36,J203,KP0.688997631871
I36,J204,KP0.999621706054
I36,J206,KP0.32617937791
I36,J208,KP0.277119530961
I36,J210,KP0.208984830575
I36,J212,KP0.00656088064357
I36,J222,KP0.688997631871
I36,J226,KP0.205298477965
I36,J228,KP0.242261503034
I36,J230,KP0.00856935791522
I36,J234,KP0.143303450983
I36,J238,KP0.00961517474315
I36,J240,KP0.0831202324053
I36,J241,KP0.0575078929668
I36,J242,KP0.0575078929668
I36,J244,KP0.164846427538
I36,J246,KP0.208984830575
I36,J248,KP0.208984830575
I36,J249,KP0.688997631871
I36,J250,KP0.216021430125
I36,J252,KP0.688997631871
I36,J254,KP0.492776887384
I36,J258,KP0.208984830575
I36,J264,KP0.688997631871
I37,J38,KP0.690258890091
I37,J40,KP0.182132485256
I37,J48,KP0.242177508346
I37,J50,KP0.472459305359
I37,J51,KP0.816924392485
I37,J52,KP0.679767625447
I37,J57,KP0.202407492809
I37,J58,KP0.871589395986
I37,J61,KP0.242177508346
I37,J62,KP0.722539560785
I37,J69,KP0.118368476281
I37,J70,KP0.857515058121
I37,J72,KP0.184506524495
I37,J73,KP0.0411298757017
I37,J74,KP0.269307302499
I37,J76,KP0.225577608288
I37,J77,KP0.222681072961
I37,J78,KP0.042458029748
I37,J80,KP0.299680242959
I37,J81,KP0.0815365126783
I37,J82,KP0.211674589943
I37,J84,KP0.140661918182
I37,J85,KP0.00720903229897
I37,J86,KP0.0363985676552
I37,J87,KP0.486256058799
I37,J88,KP0.436193251909
I37,J90,KP0.0507485189848
I37,J92,KP0.108250666042
I37,J95,KP0.140661918182
I37,J96,KP0.0174018906558
I37,J97,KP0.0102254988506
I37,J98,KP0.0114090846145
I37,J99,KP0.604218997317
I37,J100,KP0.344558580565
I37,J101,KP0.217685814802
I37,J102,KP0.392941012323
I37,J104,KP0.140661918182
I37,J105,KP0.242177508346
I37,J106,KP0.129064533157
I37,J110,KP0.140661918182
I37,J112,KP0.0906357455525
I37,J113,KP0.0174018906558
I37,J114,KP0.00720903229897
I37,J117,KP0.648521071944
I37,J118,KP0.140661918182
I37,J120,KP0.115157712702
I37,J122,KP0.398220304769
I37,J128,KP0.140661918182
I37,J132,KP0.140661918182
I37,J134,KP0.140661918182
I37,J136,KP0.00906179193793
I37,J141,KP0.222681072961
I37,J142,KP0.0732722807701
I37,J143,KP0.533768754409
I37,J144,KP0.283615958306
I37,J152,KP0.0174018906558
I37,J154,KP0.182132485256
I37,J156,KP0.129064533157
I37,J159,KP0.191545326204
I37,J160,KP0.192053529881
I37,J162,KP0.140661918182
I37,J166,KP0.533768754409
I37,J167,KP0.533768754409
I37,J168,KP0.182132485256
I37,J169,KP0.129064533157
I37,J170,KP0.252467695822
I37,J180,KP0.242177508346
I37,J182,KP0.295056158452
I37,J185,KP0.339112535385
I37,J186,KP0.511435949953
I37,J187,KP0.0815365126783
I37,J188,KP0.145041815394
I37,J189,KP0.249344663362
I37,J190,KP0.136296272131
I37,J192,KP0.0507485189848
I37,J193,KP0.040515333667
I37,J194,KP0.0652530210028
I37,J195,KP0.129064533157
I37,J196,KP0.0763598813939
I37,J197,KP0.0815365126783
I37,J198,KP0.0665531648397
I37,J200,KP0.140661918182
I37,J201,KP0.533768754409
I37,J202,KP0.242177508346
I37,J203,KP0.182132485256
I37,J204,KP0.0960073850614
I37,J206,KP0.242177508346
I37,J208,KP0.0414265777935
I37,J210,KP0.129064533157
I37,J212,KP0.0349364269604
I37,J222,KP0.242177508346
I37,J226,KP0.0188573802083
I37,J228,KP0.242177508346
I37,J230,KP0.0152182565039
I37,J234,KP0.0188807386147
I37,J238,KP0.0114090846145
I37,J240,KP0.00646856627768
I37,J241,KP0.00906179193793
I37,J242,KP0.00906179193793
I37,J244,KP0.00508096240968
I37,J246,KP0.0174018906558
I37,J248,KP0.0174018906558
I37,J249,KP0.182132485256
I37,J250,KP0.0512637739703
I37,J252,KP0.182132485256
I37,J254,KP0.140661918182
I37,J258,KP0.0648876312174
I37,J264,KP0.292969492095
I38,J40,KP0.116924452766
I38,J48,KP0.873965213132
I38,J50,KP0.050857008325
I38,J51,KP0.230210102508
I38,J52,KP0.578571157365
I38,J57,KP0.105250985241
I38,J58,KP0.842167404652
I38,J61,KP0.0972859943078
I38,J62,KP0.852331985338
I38,J69,KP2.8521584361e-24
I38,J70,KP7.91349075148e-05
I38,J72,KP2.0943406436e-20
I38,J73,KP3.48291645198e-13
I38,J74,KP2.32067588598e-37
I38,J76,KP5.27911797533e-19
I38,J77,KP0.00227452505515
I38,J78,KP8.11235636297e-11
I38,J80,KP1.46031478999e-33
I38,J81,KP0.00377406324609
I38,J82,KP2.28722546979e-10
I38,J84,KP0.0980573190696
I38,J85,KP7.05592683701e-05
I38,J86,KP0.0131873348317
I38,J87,KP8.45303662032e-09
I38,J88,KP2.77567566383e-21
I38,J90,KP0.0688236585058
I38,J92,KP3.39328553596e-07
I38,J95,KP0.0991680431639
I38,J96,KP0.00477737030519
I38,J97,KP0.369421171632
I38,J98,KP0.123843349374
I38,J99,KP0.120098590521
I38,J100,KP0.000125777370256
I38,J101,KP0.0343929373912
I38,J102,KP5.27443039321e-25
I38,J104,KP0.0980573190696
I38,J105,KP0.102105020089
I38,J106,KP0.010921558139
I38,J110,KP0.0980573190696
I38,J112,KP0.608271494003
I38,J113,KP0.0178861077884
I38,J114,KP0.00702630689671
I38,J117,KP0.0972859943078
I38,J118,KP0.0980573190696
I38,J120,KP0.299090927959
I38,J122,KP6.19736308354e-24
I38,J128,KP0.102563212812
I38,J132,KP0.0980573190696
I38,J134,KP0.0991680431639
I38,J136,KP2.62949354696e-05
I38,J141,KP0.0476446617786
I38,J142,KP0.970813985128
I38,J143,KP0.429299112434
I38,J144,KP4.13853769527e-39
I38,J152,KP0.00227452505515
I38,J154,KP0.42397258834
I38,J156,KP0.777968595042
I38,J159,KP0.659204440408
I38,J160,KP1.03386259707e-51
I38,J162,KP0.104529619511
I38,J166,KP0.533647942124
I38,J167,KP0.532906200729
I38,J168,KP0.128292863895
I38,J169,KP0.0237955720488
I38,J170,KP1.95192470969e-41
I38,J180,KP0.122470688538
I38,J182,KP1.44154595087e-36
I38,J185,KP3.41784370409e-11
I38,J186,KP4.65619019356e-16
I38,J187,KP5.78369850262e-06
I38,J188,KP0.00108662424958
I38,J189,KP0.00204564282154
I38,J190,KP6.41848023065e-26
I38,J192,KP0.00151942254432
I38,J193,KP0.212314707416
I38,J194,KP0.0998375108137
I38,J195,KP0.00210127778151
I38,J196,KP0.283431429565
I38,J197,KP2.41902835265e-05
I38,J198,KP5.42698444598e-18
I38,J200,KP0.103023111605
I38,J201,KP0.659716515609
I38,J202,KP0.25950908791
I38,J203,KP0.165730295951
I38,J204,KP0.76030885298
I38,J206,KP0.0980573190696
I38,J208,KP0.209929192651
I38,J210,KP0.00149084786712
I38,J212,KP1.21798028975e-17
I38,J222,KP0.149295205146
I38,J226,KP0.246261673321
I38,J228,KP0.097395872973
I38,J230,KP1.50258874494e-15
I38,J234,KP0.512137261272
I38,J238,KP2.64979770148e-11
I38,J240,KP0.502214376465
I38,J241,KP0.00226916176191
I38,J242,KP0.00027375648715
I38,J244,KP0.826941885542
I38,J246,KP0.0688236585058
I38,J248,KP0.0168158744788
I38,J249,KP0.321052105624
I38,J250,KP0.779807531892
I38,J252,KP0.149295205146
I38,J254,KP0.0991680431639
I38,J258,KP0.259694658862
I38,J264,KP0.686009343613
I40,J48,KP0.582934309737
I40,J50,KP0.228040968094
I40,J51,KP0.582934309737
I40,J52,KP0.117635723509
I40,J57,KP0.582934309737
I40,J58,KP0.582934309737
I40,J61,KP0.582934309737
I40,J62,KP0.118122318375
I40,J69,KP0.232748046859
I40,J70,KP0.120189200794
I40,J72,KP0.265103624023
I40,J73,KP0.129632052616
I40,J74,KP0.132356546307
I40,J76,KP0.310788530184
I40,J77,KP0.492776887384
I40,J78,KP0.133800673364
I40,J80,KP0.127782238269
I40,J81,KP0.228040968094
I40,J82,KP0.505377532769
I40,J84,KP0.582934309737
I40,J85,KP0.232623759692
I40,J86,KP0.154859781064
I40,J87,KP0.272506014906
I40,J88,KP0.129800430536
I40,J90,KP0.32617937791
I40,J92,KP0.363609081187
I40,J95,KP0.582934309737
I40,J96,KP0.32617937791
I40,J97,KP0.228040968094
I40,J98,KP0.213305913155
I40,J99,KP0.582934309737
I40,J100,KP0.313593323424
I40,J101,KP0.213305913155
I40,J102,KP0.138088533524
I40,J104,KP0.582934309737
I40,J105,KP0.582934309737
I40,J106,KP0.32617937791
I40,J110,KP0.582934309737
I40,J112,KP0.32617937791
I40,J113,KP0.32617937791
I40,J114,KP0.363609081187
I40,J117,KP0.582934309737
I40,J118,KP0.582934309737
I40,J120,KP0.221352893958
I40,J122,KP0.139878649432
I40,J128,KP0.582934309737
I40,J132,KP0.582934309737
I40,J134,KP0.582934309737
I40,J136,KP0.542133434937
I40,J141,KP0.32617937791
I40,J142,KP0.228040968094
I40,J143,KP0.582934309737
I40,J144,KP0.143841631851
I40,J152,KP0.492776887384
I40,J154,KP0.582934309737
I40,J156,KP0.32617937791
I40,J159,KP0.161389482064
I40,J160,KP0.153689175775
I40,J162,KP0.582934309737
I40,J166,KP0.582934309737
I40,J167,KP0.582934309737
I40,J168,KP0.582934309737
I40,J169,KP0.242261503034
I40,J170,KP0.153627889111
I40,J180,KP0.582934309737
I40,J182,KP0.139275754486
I40,J185,KP0.145867657966
I40,J186,KP0.149161441577
I40,J187,KP0.418976333539
I40,J188,KP0.124864039371
I40,J189,KP0.138868431584
I40,J190,KP0.215307018908
I40,J192,KP0.688997631871
I40,J193,KP0.161389482064
I40,J194,KP0.140661918182
I40,J195,KP0.492776887384
I40,J196,KP0.12505592321
I40,J197,KP0.418976333539
I40,J198,KP0.265103624023
I40,J200,KP0.582934309737
I40,J201,KP0.582934309737
I40,J202,KP0.582934309737
I40,J203,KP0.582934309737
I40,J204,KP0.242261503034
I40,J206,KP0.582934309737
I40,J208,KP0.130767559494
I40,J210,KP0.688997631871
I40,J212,KP0.289369839223
I40,J222,KP0.582934309737
I40,J226,KP0.124864039371
I40,J228,KP0.582934309737
I40,J230,KP0.34857156985
I40,J234,KP0.13179726279
I40,J238,KP0.296357189756
I40,J240,KP0.141797190921
I40,J241,KP0.228040968094
I40,J242,KP0.313593323424
I40,J244,KP0.157047666249
I40,J246,KP0.242261503034
I40,J248,KP0.32617937791
I40,J249,KP0.582934309737
I40,J250,KP0.228040968094
I40,J252,KP0.582934309737
I40,J254,KP0.582934309737
I40,J258,KP0.32617937791
I40,J264,KP0.582934309737
I48,J50,KP0.161389482064
I48,J51,KP0.88679540259
I48,J52,KP0.843688895139
I48,J57,KP0.582934309737
I48,J58,KP0.582934309737
I48,J61,KP0.582934309737
I48,J62,KP0.869043947274
I48,J69,KP0.136921553656
I48,J70,KP0.937453883567
I48,J72,KP0.144675028497
I48,J73,KP0.873357878504
I48,J74,KP0.503751838721
I48,J76,KP0.155033585073
I48,J77,KP0.32617937791
I48,J78,KP0.687930120576
I48,J80,KP0.487174760867
I48,J81,KP0.228040968094
I48,J82,KP0.228570725858
I48,J84,KP0.582934309737
I48,J85,KP0.232623759692
I48,J86,KP0.265391745718
I48,J87,KP0.190202765495
I48,J88,KP0.518044311709
I48,J90,KP0.32617937791
I48,J92,KP0.140661918182
I48,J95,KP0.582934309737
I48,J96,KP0.32617937791
I48,J97,KP0.228040968094
I48,J98,KP0.149327997345
I48,J99,KP0.582934309737
I48,J100,KP0.313593323424
I48,J101,KP0.585519530819
I48,J102,KP0.405638031988
I48,J104,KP0.582934309737
I48,J105,KP0.582934309737
I48,J106,KP0.242261503034
I48,J110,KP0.582934309737
I48,J112,KP0.32617937791
I48,J113,KP0.32617937791
I48,J114,KP0.182132485256
I48,J117,KP0.582934309737
I48,J118,KP0.582934309737
I48,J120,KP0.796553009887
I48,J122,KP0.409651759134
I48,J128,KP0.582934309737
I48,J132,KP0.582934309737
I48,J134,KP0.582934309737
I48,J136,KP0.228040968094
I48,J141,KP0.242261503034
I48,J142,KP0.99901461535
I48,J143,KP0.582934309737
I48,J144,KP0.313681853503
I48,J152,KP0.242261503034
I48,J154,KP0.582934309737
I48,J156,KP0.985290071241
I48,J159,KP0.94694343949
I48,J160,KP0.238927313885
I48,J162,KP0.582934309737
I48,J166,KP0.88679540259
I48,J167,KP0.88679540259
I48,J168,KP0.582934309737
I48,J169,KP0.242261503034
I48,J170,KP0.27899049461
I48,J180,KP0.582934309737
I48,J182,KP0.271981629525
I48,J185,KP0.173689709845
I48,J186,KP0.292319523778
I48,J187,KP0.161389482064
I48,J188,KP0.545882978842
I48,J189,KP0.662738923691
I48,J190,KP0.117369439079
I48,J192,KP0.242261503034
I48,J193,KP0.866628541218
I48,J194,KP0.648521071944
I48,J195,KP0.32617937791
I48,J196,KP0.563712594567
I48,J197,KP0.313593323424
I48,J198,KP0.116093970257
I48,J200,KP0.582934309737
I48,J201,KP0.88679540259
I48,J202,KP0.582934309737
I48,J203,KP0.582934309737
I48,J204,KP0.999804113376
I48,J206,KP0.582934309737
I48,J208,KP0.428267040404
I48,J210,KP0.492776887384
I48,J212,KP0.119847595718
I48,J222,KP0.582934309737
I48,J226,KP0.343269191614
I48,J228,KP0.582934309737
I48,J230,KP0.124864039371
I48,J234,KP0.300245480124
I48,J238,KP0.13179726279
I48,J240,KP0.203748383881
I48,J241,KP0.161389482064
I48,J242,KP0.228040968094
I48,J244,KP0.270248884819
I48,J246,KP0.242261503034
I48,J248,KP0.32617937791
I48,J249,KP0.582934309737
I48,J250,KP0.30110274878
I48,J252,KP0.582934309737
I48,J254,KP0.582934309737
I48,J258,KP0.32617937791
I48,J264,KP0.582934309737
I50,J51,KP0.675863377462
I50,J52,KP0.0546779024086
I50,J57,KP0.302940081521
I50,J58,KP0.302940081521
I50,J61,KP0.161389482064
I50,J62,KP0.0487819651117
I50,J69,KP0.246568074583
I50,J70,KP0.0279696800127
I50,J72,KP0.204130473363
I50,J73,KP0.000293120494246
I50,J74,KP0.231382559834
I50,J76,KP0.165578742967
I50,J77,KP0.0575078929668
I50,J78,KP0.000323488197401
I50,J80,KP0.213639432106
I50,J81,KP0.0476157506376
I50,J82,KP0.0624136125785
I50,J84,KP0.161389482064
I50,J85,KP0.0512637739703
I50,J86,KP0.00128197389141
I50,J87,KP0.0624136125785
I50,J88,KP0.152190292594
I50,J90,KP0.0575078929668
I50,J92,KP0.0512637739703
I50,J95,KP0.161389482064
I50,J96,KP0.0575078929668
I50,J97,KP0.0476157506376
I50,J98,KP0.00942594221783
I50,J99,KP0.228040968094
I50,J100,KP0.0476157506376
I50,J101,KP0.0193934793004
I50,J102,KP0.17730007456
I50,J104,KP0.161389482064
I50,J105,KP0.161389482064
I50,J106,KP0.0575078929668
I50,J110,KP0.161389482064
I50,J112,KP0.236109002736
I50,J113,KP0.0575078929668
I50,J114,KP0.0512637739703
I50,J117,KP0.161389482064
I50,J118,KP0.161389482064
I50,J120,KP0.0130191732789
I50,J122,KP0.170063198775
I50,J128,KP0.161389482064
I50,J132,KP0.161389482064
I50,J134,KP0.161389482064
I50,J136,KP0.0476157506376
I50,J141,KP0.0575078929668
I50,J142,KP0.216746235367
I50,J143,KP0.805825817706
I50,J144,KP0.272761647436
I50,J152,KP0.0575078929668
I50,J154,KP0.228040968094
I50,J156,KP0.236109002736
I50,J159,KP0.216746235367
I50,J160,KP0.377199617134
I50,J162,KP0.161389482064
I50,J166,KP0.805825817706
I50,J167,KP0.805825817706
I50,J168,KP0.228040968094
I50,J169,KP0.0575078929668
I50,J170,KP0.315225363707
I50,J180,KP0.228040968094
I50,J182,KP0.283575434344
I50,J185,KP0.108977902437
I50,J186,KP0.143450675091
I50,J187,KP0.0476157506376
I50,J188,KP0.0285049697519
I50,J189,KP0.0340630923098
I50,J190,KP0.388720580452
I50,J192,KP0.0575078929668
I50,J193,KP0.0476157506376
I50,J194,KP0.0157272131798
I50,J195,KP0.0575078929668
I50,J196,KP0.0137746652967
I50,J197,KP0.0476157506376
I50,J198,KP0.204130473363
I50,J200,KP0.161389482064
I50,J201,KP0.805825817706
I50,J202,KP0.228040968094
I50,J203,KP0.228040968094
I50,J204,KP0.236109002736
I50,J206,KP0.161389482064
I50,J208,KP0.00886105921219
I50,J210,KP0.0575078929668
I50,J212,KP0.165578742967
I50,J222,KP0.228040968094
I50,J226,KP0.00549770823954
I50,J228,KP0.161389482064
I50,J230,KP0.131642707782
I50,J234,KP0.00942594221783
I50,J238,KP0.102899092595
I50,J240,KP0.00720384721438
I50,J241,KP0.0476157506376
I50,J242,KP0.0476157506376
I50,J244,KP0.00614969245931
I50,J246,KP0.0575078929668
I50,J248,KP0.0575078929668
I50,J249,KP0.228040968094
I50,J250,KP0.0476157506376
I50,J252,KP0.228040968094
I50,J254,KP0.161389482064
I50,J258,KP0.163163481162
I50,J264,KP0.418976333539
I51,J52,KP0.578571157365
I51,J57,KP0.88679540259
I51,J58,KP0.88679540259
I51,J61,KP0.88679540259
I51,J62,KP0.589307686416
I51,J69,KP0.388243446263
I51,J70,KP0.66074752308
I51,J72,KP0.319894749291
I51,J73,KP0.572116790366
I51,J74,KP0.4932082405
I51,J76,KP0.249731791417
I51,J77,KP0.688997631871
I51,J78,KP0.427147049589
I51,J80,KP0.478870896355
I51,J81,KP0.542133434937
I51,J82,KP0.377836468764
I51,J84,KP0.88679540259
I51,J85,KP0.444306344059
I51,J86,KP0.464372120992
I51,J87,KP0.377836468764
I51,J88,KP0.506722775768
I51,J90,KP0.736682522547
I51,J92,KP0.444306344059
I51,J95,KP0.88679540259
I51,J96,KP0.688997631871
I51,J97,KP0.630910044346
I51,J98,KP0.296357189756
I51,J99,KP0.88679540259
I51,J100,KP0.542133434937
I51,J101,KP0.481061475988
I51,J102,KP0.462747846279
I51,J104,KP0.88679540259
I51,J105,KP0.88679540259
I51,J106,KP0.688997631871
I51,J110,KP0.88679540259
I51,J112,KP0.688997631871
I51,J113,KP0.688997631871
I51,J114,KP0.444306344059
I51,J117,KP0.88679540259
I51,J118,KP0.88679540259
I51,J120,KP0.548153738572
I51,J122,KP0.466303756791
I51,J128,KP0.88679540259
I51,J132,KP0.88679540259
I51,J134,KP0.88679540259
I51,J136,KP0.542133434937
I51,J141,KP0.688997631871
I51,J142,KP0.755583707331
I51,J143,KP0.88679540259
I51,J144,KP0.424447821962
I51,J152,KP0.688997631871
I51,J154,KP0.88679540259
I51,J156,KP0.688997631871
I51,J159,KP0.911491498095
I51,J160,KP0.376619944676
I51,J162,KP0.88679540259
I51,J166,KP0.88679540259
I51,J167,KP0.88679540259
I51,J168,KP0.88679540259
I51,J169,KP0.688997631871
I51,J170,KP0.385240588627
I51,J180,KP0.88679540259
I51,J182,KP0.360551379869
I51,J185,KP0.378839463329
I51,J186,KP0.40234429943
I51,J187,KP0.542133434937
I51,J188,KP0.429305883388
I51,J189,KP0.424921756479
I51,J190,KP0.191853680547
I51,J192,KP0.688997631871
I51,J193,KP0.630910044346
I51,J194,KP0.560499121292
I51,J195,KP0.688997631871
I51,J196,KP0.47293023048
I51,J197,KP0.542133434937
I51,J198,KP0.233398533155
I51,J200,KP0.88679540259
I51,J201,KP0.88679540259
I51,J202,KP0.88679540259
I51,J203,KP0.88679540259
I51,J204,KP0.736682522547
I51,J206,KP0.88679540259
I51,J208,KP0.460087047426
I51,J210,KP0.688997631871
I51,J212,KP0.249731791417
I51,J222,KP0.88679540259
I51,J226,KP0.506875511043
I51,J228,KP0.88679540259
I51,J230,KP0.27017118988
I51,J234,KP0.399843505089
I51,J238,KP0.296357189756
I51,J240,KP0.471765271842
I51,J241,KP0.542133434937
I51,J242,KP0.542133434937
I51,J244,KP0.505377532769
I51,J246,KP0.688997631871
I51,J248,KP0.688997631871
I51,J249,KP0.88679540259
I51,J250,KP0.805825817706
I51,J252,KP0.88679540259
I51,J254,KP0.88679540259
I51,J258,KP0.871589395986
I51,J264,KP0.88679540259
I52,J57,KP0.105583251711
I52,J58,KP0.836730565512
I52,J61,KP0.0972963169219
I52,J62,KP0.975539497177
I52,J69,KP4.84699492721e-24
I52,J70,KP2.11444245698e-05
I52,J72,KP3.25418274687e-20
I52,J73,KP1.07050556771e-13
I52,J74,KP2.29009946167e-34
I52,J76,KP5.76412908938e-19
I52,J77,KP0.00231832263862
I52,J78,KP1.76489189051e-11
I52,J80,KP1.18945128686e-30
I52,J81,KP0.00394196688133
I52,J82,KP2.3992460818e-10
I52,J84,KP0.0980985127609
I52,J85,KP7.52551265044e-05
I52,J86,KP0.00975112055262
I52,J87,KP8.42978086466e-09
I52,J88,KP2.6708590542e-19
I52,J90,KP0.0704464397185
I52,J92,KP3.50361763807e-07
I52,J95,KP0.0992540579356
I52,J96,KP0.00486534770643
I52,J97,KP0.39040192125
I52,J98,KP0.163230833831
